id,season,seasonType,week,startDate,homeTeam,awayTeam,homePoints,awayPoints,homePointDiff,awayPointDiff,homeClassification,awayClassification,neutralSite,venue,homeConference,awayConference,startTimeTBD,completed,conferenceGame,attendance,venueId,homeId,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes
401762471,2025,regular,5,2025-09-25 23:30:00+00:00,East Carolina,Army,28.0,6.0,22.0,-22.0,fbs,fbs,False,Dowdy-Ficklen Stadium,American Athletic,American Athletic,False,True,True,,3699.0,151,"[21, 0, 0, 7]",0.9856498837471008,1482.0,1548.0,349,"[0, 0, 6, 0]",0.01435011625289917,1599.0,1533.0,2.818815115022702,,
401754543,2025,regular,5,2025-09-26 23:00:00+00:00,Virginia,Florida State,46.0,38.0,8.0,-8.0,fbs,fbs,False,Scott Stadium,ACC,ACC,False,True,True,,3923.0,258,"[7, 14, 7, 7, 3, 8]",0.3987348675727844,1565.0,1578.0,52,"[0, 21, 7, 7, 3, 0]",0.6012651324272156,1577.0,1564.0,11.482102852327786,,
401756902,2025,regular,5,2025-09-27 01:00:00+00:00,Arizona State,TCU,27.0,24.0,3.0,-3.0,fbs,fbs,False,Mountain America Stadium,Big 12,Big 12,False,True,True,,3947.0,9,"[0, 14, 3, 10]",0.8925284147262573,1721.0,1722.0,2628,"[7, 10, 7, 0]",0.10747158527374268,1733.0,1732.0,7.2247709465896754,,
401752939,2025,regular,5,2025-09-27 02:30:00+00:00,Oregon State,Houston,24.0,27.0,-3.0,3.0,fbs,fbs,False,Reser Stadium,Pac-12,Big 12,False,True,False,,3893.0,204,"[7, 7, 3, 7, 0]",0.9730728268623352,1297.0,1304.0,248,"[0, 10, 0, 14, 3]",0.026927173137664795,1497.0,1490.0,6.212626502878512,,
401752850,2025,regular,5,2025-09-27 16:00:00+00:00,Illinois,USC,34.0,32.0,2.0,-2.0,fbs,fbs,False,"Memorial Stadium (Champaign, IL)",Big Ten,Big Ten,False,True,True,,3832.0,356,"[7, 7, 10, 10]",0.6197293996810913,1567.0,1571.0,30,"[7, 3, 7, 15]",0.3802706003189087,1869.0,1865.0,6.472032101331806,,
401756905,2025,regular,5,2025-09-27 16:00:00+00:00,Kansas,Cincinnati,34.0,37.0,-3.0,3.0,fbs,fbs,False,Memorial Stadium,Big 12,Big 12,False,True,True,,3833.0,2305,"[7, 6, 14, 7]",0.6432141065597534,1680.0,1664.0,2132,"[7, 13, 10, 7]",0.3567858934402466,1504.0,1520.0,8.502777237602228,,
401752717,2025,regular,5,2025-09-27 16:00:00+00:00,Arkansas,Notre Dame,13.0,56.0,-43.0,43.0,fbs,fbs,False,Razorback Stadium,SEC,FBS Independents,False,True,False,,3887.0,8,"[3, 10, 0, 0]",0.07294102758169174,1677.0,1608.0,87,"[14, 28, 7, 7]",0.9270589724183083,2126.0,2195.0,3.1141392481338106,,
401752849,2025,regular,5,2025-09-27 16:00:00+00:00,Minnesota,Rutgers,31.0,28.0,3.0,-3.0,fbs,fbs,False,Huntington Bank Stadium,Big Ten,Big Ten,False,True,True,,3953.0,135,"[0, 14, 10, 7]",0.7687037587165833,1593.0,1594.0,164,"[7, 14, 0, 7]",0.23129624128341675,1583.0,1582.0,7.7372829888998975,,
401754546,2025,regular,5,2025-09-27 16:00:00+00:00,Wake Forest,Georgia Tech,29.0,30.0,-1.0,1.0,fbs,fbs,False,Allegacy Federal Credit Union Stadium,ACC,ACC,False,True,True,,3630.0,154,"[0, 17, 3, 3, 6]",0.8997204899787903,1383.0,1391.0,59,"[3, 0, 14, 6, 7]",0.10027951002120972,1576.0,1568.0,7.33496724032895,,
401762825,2025,regular,5,2025-09-27 16:00:00+00:00,Ohio,Bowling Green,35.0,20.0,15.0,-15.0,fbs,fbs,False,Peden Stadium,Mid-American,Mid-American,False,True,True,,3876.0,195,"[14, 7, 7, 7]",0.9893947243690491,1587.0,1604.0,189,"[10, 3, 0, 7]",0.010605275630950928,1428.0,1411.0,4.665737287908178,,
401754545,2025,regular,5,2025-09-27 16:00:00+00:00,Syracuse,Duke,3.0,38.0,-35.0,35.0,fbs,fbs,False,JMA Wireless Dome,ACC,ACC,False,True,True,,1964.0,183,"[3, 0, 0, 0]",0.0,1535.0,1426.0,150,"[10, 14, 7, 7]",1.0,1489.0,1598.0,4.2228872621589435,,
401754547,2025,regular,5,2025-09-27 16:00:00+00:00,Pittsburgh,Louisville,27.0,34.0,-7.0,7.0,fbs,fbs,False,Acrisure Stadium,ACC,ACC,False,True,True,,3752.0,221,"[17, 10, 0, 0]",0.19548064470291138,1506.0,1511.0,97,"[0, 17, 3, 14]",0.8045193552970886,1755.0,1750.0,5.393030338489725,,
401756906,2025,regular,5,2025-09-27 16:00:00+00:00,Kansas State,UCF,34.0,20.0,14.0,-14.0,fbs,fbs,False,Bill Snyder Family Stadium,Big 12,Big 12,False,True,True,,3636.0,2306,"[0, 17, 14, 3]",0.954622745513916,1640.0,1665.0,2116,"[0, 7, 10, 3]",0.045377254486083984,1604.0,1579.0,4.375843907782124,,
401761617,2025,regular,5,2025-09-27 16:00:00+00:00,North Texas,South Alabama,36.0,22.0,14.0,-14.0,fbs,fbs,False,DATCU Stadium,American Athletic,Sun Belt,False,True,False,,3825.0,249,"[7, 7, 14, 8]",0.9907292127609253,1601.0,1616.0,6,"[7, 0, 7, 8]",0.009270787239074707,1445.0,1430.0,5.824672877191597,,
401752725,2025,regular,5,2025-09-27 16:45:00+00:00,Vanderbilt,Utah State,55.0,35.0,20.0,-20.0,fbs,fbs,False,FirstBank Stadium,SEC,Mountain West,False,True,False,,3973.0,238,"[7, 24, 17, 7]",0.9848642945289612,1741.0,1758.0,328,"[7, 14, 0, 14]",0.015135705471038818,1442.0,1425.0,5.243450773818561,,
401762826,2025,regular,5,2025-09-27 17:00:00+00:00,Central Michigan,Eastern Michigan,24.0,13.0,11.0,-11.0,fbs,fbs,False,Kelly/Shorts Stadium,Mid-American,Mid-American,False,True,True,,3786.0,2117,"[14, 7, 0, 3]",0.9685516953468323,1094.0,1124.0,2199,"[3, 3, 7, 0]",0.031448304653167725,1223.0,1193.0,3.138328417036706,,
401761614,2025,regular,5,2025-09-27 17:30:00+00:00,James Madison,Georgia Southern,35.0,10.0,25.0,-25.0,fbs,fbs,False,Bridgeforth Stadium,Sun Belt,Sun Belt,False,True,True,,3651.0,256,"[7, 14, 14, 0]",0.9939213395118713,1636.0,1669.0,290,"[0, 3, 7, 0]",0.006078660488128662,1357.0,1324.0,3.3107124992600028,,
401761616,2025,regular,5,2025-09-27 19:00:00+00:00,UL Monroe,Arkansas State,28.0,16.0,12.0,-12.0,fbs,fbs,False,Malone Stadium,Sun Belt,Sun Belt,False,True,True,,3817.0,2433,"[0, 14, 7, 7]",0.9769008755683899,1137.0,1168.0,2032,"[10, 0, 3, 3]",0.023099124431610107,1244.0,1213.0,6.21577713542159,,
401762824,2025,regular,5,2025-09-27 19:30:00+00:00,Toledo,Akron,45.0,3.0,42.0,-42.0,fbs,fbs,False,Glass Bowl,Mid-American,Mid-American,False,True,True,,3739.0,2649,"[14, 21, 3, 7]",0.9890300631523132,1497.0,1562.0,2006,"[0, 3, 0, 0]",0.010969936847686768,1060.0,995.0,2.5281850060338633,,
401752851,2025,regular,5,2025-09-27 19:30:00+00:00,Northwestern,UCLA,17.0,14.0,3.0,-3.0,fbs,fbs,False,Lanny and Sharon Martin Stadium,Big Ten,Big Ten,False,True,True,,5960.0,77,"[3, 14, 0, 0]",0.5944004058837891,1411.0,1411.0,26,"[0, 3, 3, 8]",0.40559959411621094,1331.0,1331.0,3.8213794817334423,,
401752853,2025,regular,5,2025-09-27 19:30:00+00:00,Iowa,Indiana,15.0,20.0,-5.0,5.0,fbs,fbs,False,Kinnick Stadium,Big Ten,Big Ten,False,True,True,,3793.0,2294,"[3, 7, 0, 5]",0.13925829529762268,1733.0,1743.0,84,"[7, 3, 0, 10]",0.8607417047023773,2010.0,2000.0,7.018765473483252,,
401757170,2025,regular,5,2025-09-27 19:30:00+00:00,Buffalo,UConn,17.0,20.0,-3.0,3.0,fbs,fbs,False,UB Stadium,Mid-American,FBS Independents,False,True,False,,3965.0,2084,"[0, 7, 3, 7]",0.30812010169029236,1383.0,1382.0,41,"[0, 7, 10, 3]",0.6918798983097076,1436.0,1437.0,5.418023678480578,,
401756907,2025,regular,5,2025-09-27 19:30:00+00:00,Oklahoma State,Baylor,27.0,45.0,-18.0,18.0,fbs,fbs,False,Boone Pickens Stadium,Big 12,Big 12,False,True,True,,3646.0,197,"[7, 13, 7, 0]",0.02303645946085453,1176.0,1173.0,239,"[7, 21, 7, 10]",0.9769635405391455,1587.0,1590.0,6.252031557586193,,
401756908,2025,regular,5,2025-09-27 19:30:00+00:00,West Virginia,Utah,14.0,48.0,-34.0,34.0,fbs,fbs,False,Milan Puskar Stadium,Big 12,Big 12,False,True,True,,3842.0,277,"[0, 0, 7, 7]",0.013404934667050838,1414.0,1341.0,254,"[14, 14, 10, 10]",0.9865950653329492,1607.0,1680.0,3.294367911328435,,
401752719,2025,regular,5,2025-09-27 19:30:00+00:00,Ole Miss,LSU,24.0,19.0,5.0,-5.0,fbs,fbs,False,Vaught-Hemingway Stadium,SEC,SEC,False,True,True,,3974.0,145,"[3, 14, 0, 7]",0.9501707553863525,1981.0,1977.0,99,"[7, 0, 6, 6]",0.04982924461364746,1747.0,1751.0,6.351142399940396,,
401752724,2025,regular,5,2025-09-27 19:30:00+00:00,Texas A&M,Auburn,16.0,10.0,6.0,-6.0,fbs,fbs,False,Kyle Field,SEC,SEC,False,True,True,,3795.0,245,"[7, 6, 0, 3]",0.9677963852882385,1749.0,1753.0,2,"[0, 3, 0, 7]",0.032203614711761475,1680.0,1676.0,4.577847616080531,,
401754544,2025,regular,5,2025-09-27 19:30:00+00:00,Boston College,California,24.0,28.0,-4.0,4.0,fbs,fbs,False,"Alumni Stadium (Chestnut Hill, MA)",ACC,ACC,False,True,True,,3615.0,103,"[14, 3, 0, 7]",0.4741590917110443,1470.0,1462.0,25,"[7, 7, 0, 14]",0.5258409082889557,1447.0,1455.0,6.918061132137002,,
401752852,2025,regular,5,2025-09-27 19:30:00+00:00,Washington,Ohio State,6.0,24.0,-18.0,18.0,fbs,fbs,False,Husky Stadium,Big Ten,Big Ten,False,True,True,,3765.0,264,"[0, 3, 3, 0]",0.0,1676.0,1665.0,194,"[0, 7, 7, 10]",1.0,2010.0,2021.0,3.5693821702972266,,
401760380,2025,regular,5,2025-09-27 19:30:00+00:00,Northern Illinois,San Diego State,3.0,6.0,-3.0,3.0,fbs,fbs,False,Huskie Stadium,Mid-American,Mountain West,False,True,False,,3764.0,2459,"[3, 0, 0, 0]",0.4219529628753662,1377.0,1375.0,21,"[0, 3, 0, 3]",0.5780470371246338,1422.0,1424.0,5.207526340091206,,
401762473,2025,regular,5,2025-09-27 19:30:00+00:00,Navy,Rice,21.0,13.0,8.0,-8.0,fbs,fbs,False,Navy-Marine Corps Memorial Stadium,American Athletic,American Athletic,False,True,True,,3852.0,2426,"[7, 7, 0, 7]",0.9932585954666138,1550.0,1547.0,242,"[0, 0, 3, 10]",0.0067414045333862305,1288.0,1291.0,3.2905691020692287,,
401762474,2025,regular,5,2025-09-27 20:00:00+00:00,Tulsa,Tulane,14.0,31.0,-17.0,17.0,fbs,fbs,False,Chapman Stadium,American Athletic,American Athletic,False,True,True,,3674.0,202,"[7, 7, 0, 0]",0.006806503981351852,1072.0,1079.0,2655,"[7, 17, 7, 0]",0.9931934960186481,1579.0,1572.0,5.984301461097488,,
401757274,2025,regular,5,2025-09-27 20:00:00+00:00,New Mexico,New Mexico State,38.0,20.0,18.0,-18.0,fbs,fbs,False,University Stadium (NM),Mountain West,Conference USA,False,True,False,,3971.0,167,"[7, 7, 10, 14]",0.9894112348556519,1408.0,1426.0,166,"[7, 10, 0, 3]",0.010588765144348145,1165.0,1147.0,6.651083798281779,,
401760378,2025,regular,5,2025-09-27 20:00:00+00:00,Air Force,Hawai'i,35.0,44.0,-9.0,9.0,fbs,fbs,False,Falcon Stadium,Mountain West,Mountain West,False,True,True,,3713.0,2005,"[7, 0, 7, 21]",0.4892660975456238,1381.0,1351.0,62,"[14, 3, 7, 20]",0.5107339024543762,1250.0,1280.0,6.016653245970114,,
401752720,2025,regular,5,2025-09-27 20:15:00+00:00,Mississippi State,Tennessee,34.0,41.0,-7.0,7.0,fbs,fbs,False,Davis Wade Stadium,SEC,SEC,False,True,True,,3693.0,344,"[7, 10, 7, 10, 0]",0.230798602104187,1512.0,1523.0,2633,"[10, 7, 3, 14, 7]",0.769201397895813,1838.0,1827.0,12.221003244928562,,
401757270,2025,regular,5,2025-09-27 22:00:00+00:00,Kennesaw State,Middle Tennessee,24.0,16.0,8.0,-8.0,fbs,fbs,False,Fifth Third Stadium,Conference USA,Conference USA,False,True,True,,4899.0,338,"[21, 0, 0, 3]",0.8154813647270203,1213.0,1223.0,2393,"[3, 7, 0, 6]",0.18451863527297974,1185.0,1175.0,3.9535830288097205,,
401757271,2025,regular,5,2025-09-27 22:00:00+00:00,Old Dominion,Liberty,21.0,7.0,14.0,-14.0,fbs,fbs,False,S.B. Ballard Stadium,Sun Belt,Conference USA,False,True,False,,3918.0,295,"[0, 14, 0, 7]",0.9896408915519714,1530.0,1551.0,2335,"[0, 0, 7, 0]",0.010359108448028564,1442.0,1421.0,4.860975275039004,,
401754548,2025,regular,5,2025-09-27 23:00:00+00:00,NC State,Virginia Tech,21.0,23.0,-2.0,2.0,fbs,fbs,False,Carter-Finley Stadium,ACC,ACC,False,True,True,,3670.0,152,"[7, 0, 7, 7]",0.41979116201400757,1494.0,1489.0,259,"[3, 10, 7, 3]",0.5802088379859924,1452.0,1457.0,6.646683052975088,,
401756904,2025,regular,5,2025-09-27 23:00:00+00:00,Iowa State,Arizona,39.0,14.0,25.0,-25.0,fbs,fbs,False,Jack Trice Stadium,Big 12,Big 12,False,True,True,,3772.0,66,"[8, 14, 14, 3]",0.9961305260658264,1608.0,1655.0,12,"[0, 7, 7, 0]",0.003869473934173584,1469.0,1422.0,3.4737545211492207,,
401757269,2025,regular,5,2025-09-27 23:00:00+00:00,Southern Miss,Jacksonville State,42.0,25.0,17.0,-17.0,fbs,fbs,False,M. M. Roberts Stadium,Sun Belt,Conference USA,False,True,False,,3815.0,2572,"[14, 7, 14, 7]",0.9930472373962402,1181.0,1265.0,55,"[3, 0, 8, 14]",0.006952762603759766,1613.0,1529.0,3.523140658384396,,
401762472,2025,regular,5,2025-09-27 23:00:00+00:00,Florida Atlantic,Memphis,26.0,55.0,-29.0,29.0,fbs,fbs,False,FAU Stadium,American Athletic,American Athletic,False,True,True,,3715.0,2226,"[7, 9, 3, 7]",0.0,1231.0,1201.0,235,"[10, 7, 7, 31]",1.0,1659.0,1689.0,6.5867582029500635,,
401757273,2025,regular,5,2025-09-27 23:00:00+00:00,Missouri State,Western Kentucky,22.0,27.0,-5.0,5.0,fbs,fbs,False,Plaster Sports Complex,Conference USA,Conference USA,False,True,True,,3878.0,2623,"[0, 9, 7, 6]",0.07517991960048676,1338.0,1335.0,98,"[0, 10, 14, 3]",0.9248200803995132,1411.0,1414.0,6.079149938303324,,
401752854,2025,regular,5,2025-09-27 23:30:00+00:00,Penn State,Oregon,24.0,30.0,-6.0,6.0,fbs,fbs,False,Beaver Stadium,Big Ten,Big Ten,False,True,True,,3632.0,213,"[0, 3, 0, 14, 7, 0]",0.2777531147003174,2087.0,2070.0,2483,"[0, 3, 7, 7, 7, 6]",0.7222468852996826,2001.0,2018.0,6.821436627621328,,
401760379,2025,regular,5,2025-09-27 23:30:00+00:00,Boise State,App State,47.0,14.0,33.0,-33.0,fbs,fbs,False,Albertsons Stadium,Mountain West,Sun Belt,False,True,False,,3653.0,68,"[14, 10, 9, 14]",0.9969602227210999,1587.0,1653.0,2026,"[0, 7, 7, 0]",0.0030397772789001465,1390.0,1324.0,3.521296637474729,,
401752721,2025,regular,5,2025-09-27 23:30:00+00:00,Missouri,Massachusetts,42.0,6.0,36.0,-36.0,fbs,fbs,False,Memorial Stadium,SEC,Mid-American,False,True,False,,3838.0,142,"[14, 7, 14, 7]",0.9878277778625488,1762.0,1781.0,113,"[6, 0, 0, 0]",0.012172222137451172,1058.0,1039.0,3.1107749721445184,,
401754549,2025,regular,5,2025-09-27 23:30:00+00:00,Stanford,San José State,30.0,29.0,1.0,-1.0,fbs,fbs,False,Stanford Stadium,ACC,Mountain West,False,True,False,,3940.0,24,"[7, 7, 0, 16]",0.5865718722343445,1249.0,1255.0,23,"[10, 10, 0, 9]",0.4134281277656555,1429.0,1423.0,8.263393671122726,,
401752950,2025,regular,5,2025-09-27 23:30:00+00:00,Colorado State,Washington State,3.0,20.0,-17.0,17.0,fbs,fbs,False,Canvas Stadium,Mountain West,Pac-12,False,True,False,,5388.0,36,"[3, 0, 0, 0]",0.049715470522642136,1368.0,1320.0,265,"[10, 10, 0, 0]",0.9502845294773579,1307.0,1355.0,4.024978427575145,,
401752718,2025,regular,5,2025-09-27 23:30:00+00:00,Georgia,Alabama,21.0,24.0,-3.0,3.0,fbs,fbs,False,Sanford Stadium,SEC,SEC,False,True,True,,3917.0,61,"[0, 14, 7, 0]",0.22983206808567047,2043.0,2033.0,333,"[7, 17, 0, 0]",0.7701679319143295,1948.0,1958.0,6.310283181926513,,
401752722,2025,regular,5,2025-09-27 23:45:00+00:00,South Carolina,Kentucky,35.0,13.0,22.0,-22.0,fbs,fbs,False,Williams-Brice Stadium,SEC,SEC,False,True,True,,3994.0,2579,"[7, 21, 0, 7]",0.98853600025177,1638.0,1682.0,96,"[10, 0, 3, 0]",0.01146399974822998,1557.0,1513.0,4.308897836720662,,
401761615,2025,regular,5,2025-09-28 00:00:00+00:00,Louisiana,Marshall,54.0,51.0,3.0,-3.0,fbs,fbs,False,Cajun Field,Sun Belt,Sun Belt,False,True,True,,3666.0,309,"[3, 14, 3, 21, 7, 6]",0.032249175012111664,1364.0,1367.0,276,"[3, 14, 17, 7, 7, 3]",0.9677508249878883,1511.0,1508.0,7.244884201835037,,
401757272,2025,regular,5,2025-09-28 01:00:00+00:00,UTEP,Louisiana Tech,11.0,30.0,-19.0,19.0,fbs,fbs,False,Sun Bowl,Conference USA,Conference USA,False,True,True,,3946.0,2638,"[0, 0, 0, 11]",0.09283702075481415,1227.0,1205.0,2348,"[7, 0, 3, 20]",0.9071629792451859,1468.0,1490.0,4.2935016288278005,,
401756903,2025,regular,5,2025-09-28 02:15:00+00:00,Colorado,BYU,21.0,24.0,-3.0,3.0,fbs,fbs,False,Folsom Field,Big 12,Big 12,False,True,True,,3726.0,38,"[14, 0, 7, 0]",0.23440313339233398,1617.0,1618.0,252,"[3, 7, 7, 7]",0.765596866607666,1703.0,1702.0,5.397702544157396,,
401757275,2025,regular,6,2025-10-03 01:00:00+00:00,New Mexico State,Sam Houston,37.0,10.0,27.0,-27.0,fbs,fbs,False,Aggie Memorial Stadium,Conference USA,Conference USA,False,True,True,,3601.0,166,"[0, 10, 3, 24]",0.9957097768783569,1147.0,1229.0,2534,"[0, 3, 7, 0]",0.004290223121643066,1243.0,1161.0,4.112097838653908,,
401762475,2025,regular,6,2025-10-03 23:00:00+00:00,South Florida,Charlotte,54.0,26.0,28.0,-28.0,fbs,fbs,False,Raymond James Stadium,American Athletic,American Athletic,False,True,True,,3886.0,58,"[23, 10, 0, 21]",0.961682915687561,1482.0,1521.0,2429,"[0, 7, 3, 16]",0.038317084312438965,1183.0,1144.0,3.245227656426531,,
401757276,2025,regular,6,2025-10-03 23:00:00+00:00,Delaware,Western Kentucky,24.0,27.0,-3.0,3.0,fbs,fbs,False,Delaware Stadium,Conference USA,Conference USA,False,True,True,,3695.0,48,"[7, 10, 0, 7]",0.081935353577137,1501.0,1491.0,98,"[0, 10, 17, 0]",0.918064646422863,1414.0,1424.0,5.912223443709713,,
401760384,2025,regular,6,2025-10-04 02:00:00+00:00,San José State,New Mexico,35.0,28.0,7.0,-7.0,fbs,fbs,False,CEFCU Stadium,Mountain West,Mountain West,False,True,True,,3935.0,23,"[7, 14, 14, 0]",0.9446935653686523,1423.0,1433.0,167,"[0, 17, 0, 11]",0.055306434631347656,1426.0,1416.0,4.643820742347832,,
401756909,2025,regular,6,2025-10-04 02:30:00+00:00,BYU,West Virginia,38.0,24.0,14.0,-14.0,fbs,fbs,False,LaVell Edwards Stadium,Big 12,Big 12,False,True,True,,3801.0,252,"[14, 14, 3, 7]",0.9516913294792175,1702.0,1701.0,277,"[0, 10, 7, 7]",0.04830867052078247,1341.0,1342.0,3.686912742591524,,
401760382,2025,regular,6,2025-10-04 02:30:00+00:00,San Diego State,Colorado State,45.0,24.0,21.0,-21.0,fbs,fbs,False,Snapdragon Stadium,Mountain West,Mountain West,False,True,True,,7311.0,21,"[7, 21, 10, 7]",0.9995191097259521,1424.0,1463.0,36,"[0, 10, 0, 14]",0.00048089027404785156,1320.0,1281.0,3.848804896588957,,
401756912,2025,regular,6,2025-10-04 16:00:00+00:00,Cincinnati,Iowa State,38.0,30.0,8.0,-8.0,fbs,fbs,False,Nippert Stadium,Big 12,Big 12,False,True,True,,3854.0,2132,"[17, 14, 0, 7]",1.0,1520.0,1541.0,66,"[0, 15, 7, 8]",0.0,1655.0,1634.0,4.456953828954155,,
401752861,2025,regular,6,2025-10-04 16:00:00+00:00,Purdue,Illinois,27.0,43.0,-16.0,16.0,fbs,fbs,False,Ross-Ade Stadium,Big Ten,Big Ten,False,True,True,,3907.0,2509,"[7, 7, 7, 6]",0.17251542210578918,1325.0,1311.0,356,"[0, 27, 13, 3]",0.8274845778942108,1571.0,1585.0,4.648508792456986,,
401762476,2025,regular,6,2025-10-04 16:00:00+00:00,UAB,Army,13.0,31.0,-18.0,18.0,fbs,fbs,False,Protective Stadium,American Athletic,American Athletic,False,True,True,,7221.0,5,"[0, 7, 0, 6]",0.0003441516309976578,1278.0,1260.0,349,"[0, 10, 7, 14]",0.9996558483690023,1533.0,1551.0,4.306678498592513,,
401756911,2025,regular,6,2025-10-04 16:00:00+00:00,Baylor,Kansas State,35.0,34.0,1.0,-1.0,fbs,fbs,False,McLane Stadium,Big 12,Big 12,False,True,True,,4727.0,239,"[3, 14, 0, 18]",0.5897729992866516,1590.0,1593.0,2306,"[7, 10, 14, 3]",0.4102270007133484,1665.0,1662.0,8.2831570903209,,
401760381,2025,regular,6,2025-10-04 16:00:00+00:00,Navy,Air Force,34.0,31.0,3.0,-3.0,fbs,fbs,False,Navy-Marine Corps Memorial Stadium,American Athletic,Mountain West,False,True,False,,3852.0,2426,"[3, 14, 7, 10]",0.6760159134864807,1547.0,1546.0,2005,"[7, 3, 7, 14]",0.3239840865135193,1351.0,1352.0,7.489516700335208,,
401752856,2025,regular,6,2025-10-04 16:00:00+00:00,Michigan,Wisconsin,24.0,10.0,14.0,-14.0,fbs,fbs,False,Michigan Stadium,Big Ten,Big Ten,False,True,True,,3558.0,130,"[7, 3, 7, 7]",0.9888097643852234,1848.0,1851.0,275,"[7, 0, 0, 3]",0.011190235614776611,1543.0,1540.0,4.019750008330359,,
401754552,2025,regular,6,2025-10-04 16:00:00+00:00,North Carolina,Clemson,10.0,38.0,-28.0,28.0,fbs,fbs,False,Kenan Stadium,ACC,ACC,False,True,True,,3787.0,153,"[3, 0, 0, 7]",0.026435913518071175,1388.0,1342.0,228,"[28, 7, 0, 3]",0.9735640864819288,1642.0,1688.0,3.1263997871486096,,
401762830,2025,regular,6,2025-10-04 16:00:00+00:00,Ball State,Ohio,20.0,14.0,6.0,-6.0,fbs,fbs,False,Scheumann Stadium,Mid-American,Mid-American,False,True,True,,3919.0,2050,"[0, 0, 10, 10]",0.136994406580925,1095.0,1131.0,195,"[7, 7, 0, 0]",0.863005593419075,1604.0,1568.0,7.9930994539417215,,
401754550,2025,regular,6,2025-10-04 16:00:00+00:00,Pittsburgh,Boston College,48.0,7.0,41.0,-41.0,fbs,fbs,False,Acrisure Stadium,ACC,ACC,False,True,True,,3752.0,221,"[10, 21, 14, 3]",0.9918763637542725,1511.0,1624.0,103,"[0, 0, 0, 7]",0.008123636245727539,1462.0,1349.0,3.2821533939051295,,
401752728,2025,regular,6,2025-10-04 16:00:00+00:00,Georgia,Kentucky,35.0,14.0,21.0,-21.0,fbs,fbs,False,Sanford Stadium,SEC,SEC,False,True,True,,3917.0,61,"[14, 7, 14, 0]",1.0,2033.0,2033.0,96,"[0, 7, 0, 7]",0.0,1513.0,1513.0,3.7287531574740287,,
401762479,2025,regular,6,2025-10-04 17:00:00+00:00,Temple,UTSA,27.0,21.0,6.0,-6.0,fbs,fbs,False,Lincoln Financial Field,American Athletic,American Athletic,False,True,True,,3806.0,218,"[3, 0, 21, 3]",0.6703002452850342,1205.0,1228.0,2636,"[7, 7, 7, 0]",0.3296997547149658,1494.0,1471.0,4.690615088294109,,
401754556,2025,regular,6,2025-10-04 17:00:00+00:00,Virginia Tech,Wake Forest,23.0,30.0,-7.0,7.0,fbs,fbs,False,Lane Stadium,ACC,ACC,False,True,True,,3799.0,259,"[7, 7, 9, 0]",0.25663283467292786,1457.0,1439.0,154,"[3, 21, 3, 3]",0.7433671653270721,1391.0,1409.0,6.575458124170345,,
401762832,2025,regular,6,2025-10-04 18:30:00+00:00,Massachusetts,Western Michigan,3.0,21.0,-18.0,18.0,fbs,fbs,False,Warren McGuirk Alumni Stadium,Mid-American,Mid-American,False,True,True,,3985.0,113,"[3, 0, 0, 0]",0.0031924161594361067,1039.0,1017.0,2711,"[0, 7, 7, 7]",0.9968075838405639,1254.0,1276.0,4.403949342086451,,
401756910,2025,regular,6,2025-10-04 19:00:00+00:00,Arizona,Oklahoma State,41.0,13.0,28.0,-28.0,fbs,fbs,False,Arizona Stadium,Big 12,Big 12,False,True,True,,3619.0,12,"[14, 10, 14, 3]",0.9858812689781189,1422.0,1467.0,197,"[3, 3, 0, 7]",0.014118731021881104,1173.0,1128.0,3.2078852869067482,,
401752855,2025,regular,6,2025-10-04 19:30:00+00:00,UCLA,Penn State,42.0,37.0,5.0,-5.0,fbs,fbs,False,Rose Bowl,Big Ten,Big Ten,False,True,True,,1056.0,26,"[10, 17, 7, 8]",0.5336061120033264,1331.0,1373.0,213,"[7, 0, 14, 16]",0.4663938879966736,2070.0,2028.0,5.9551629784389,,
401762831,2025,regular,6,2025-10-04 19:30:00+00:00,Buffalo,Eastern Michigan,31.0,30.0,1.0,-1.0,fbs,fbs,False,UB Stadium,Mid-American,Mid-American,False,True,True,,3965.0,2084,"[7, 7, 7, 3, 7]",0.3708692491054535,1382.0,1377.0,2199,"[7, 7, 7, 3, 6]",0.6291307508945465,1193.0,1198.0,9.748775210940412,,
401752726,2025,regular,6,2025-10-04 19:30:00+00:00,Alabama,Vanderbilt,30.0,14.0,16.0,-16.0,fbs,fbs,False,Bryant-Denny Stadium,SEC,SEC,False,True,True,,3657.0,333,"[0, 14, 6, 10]",0.9792400598526001,1958.0,1974.0,238,"[7, 7, 0, 0]",0.020759940147399902,1758.0,1742.0,5.76137188563929,,
401752727,2025,regular,6,2025-10-04 19:30:00+00:00,Florida,Texas,29.0,21.0,8.0,-8.0,fbs,fbs,False,Ben Hill Griffin Stadium,SEC,SEC,False,True,True,,3634.0,57,"[10, 9, 10, 0]",0.9474726319313049,1629.0,1665.0,251,"[0, 7, 7, 7]",0.05252736806869507,1972.0,1936.0,4.124699346739427,,
