air-force-falcons-football,Air Force Falcons Football,https://www.tickpick.com/ncaa-football/air-force-falcons-football-tickets/,7792045,Air Force Falcons vs. UTEP Miners,Air Force Falcons,UTEP Miners,2026-11-21,03:00,https://www.tickpick.com/buy-air-force-falcons-vs-utep-miners-tickets-falcon-stadium-11-21-26-3am/7792045/,35.0,150.0,,,2026-03-12,10:50:43,False
air-force-falcons-football,Air Force Falcons Football,https://www.tickpick.com/ncaa-football/air-force-falcons-football-tickets/,7792017,New Mexico Lobos vs. Air Force Falcons,New Mexico Lobos,Air Force Falcons,2026-11-28,03:00,https://www.tickpick.com/buy-new-mexico-lobos-vs-air-force-falcons-tickets-university-stadium-11-28-26-3am/7792017/,,,,,2026-03-12,10:50:43,False
boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7646396,Oregon Ducks vs. Boise State Broncos,Oregon Ducks,Boise State Broncos,2026-09-05,03:00,https://www.tickpick.com/buy-oregon-ducks-vs-boise-state-broncos-tickets-autzen-stadium-9-5-26-3am/7646396/,60.0,766.0,208.63,2233.0,2026-03-12,10:50:43,False
boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7528901,Boise State Broncos vs. Memphis Tigers,Boise State Broncos,Memphis Tigers,2026-09-12,03:00,https://www.tickpick.com/buy-boise-state-broncos-vs-memphis-tigers-tickets-albertsons-stadium-9-12-26-3am/7528901/,65.0,394.0,,,2026-03-12,10:50:43,False
boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7528902,Boise State Broncos vs. South Dakota Coyotes,Boise State Broncos,South Dakota Coyotes,2026-09-19,03:00,https://www.tickpick.com/buy-boise-state-broncos-vs-south-dakota-coyotes-tickets-albertsons-stadium-9-19-26-3am/7528902/,54.0,548.0,,,2026-03-12,10:50:43,False
boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7657131,Western Michigan Broncos vs. Boise State Broncos,Western Michigan Broncos,Boise State Broncos,2026-09-26,03:00,https://www.tickpick.com/buy-western-michigan-broncos-vs-boise-state-broncos-tickets-waldo-stadium-9-26-26-3am/7657131/,,,,,2026-03-12,10:50:43,False
boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7734699,Boise State Broncos vs. Utah State Aggies,Boise State Broncos,Utah State Aggies,2026-10-03,03:00,https://www.tickpick.com/buy-boise-state-broncos-vs-utah-state-aggies-tickets-albertsons-stadium-10-3-26-3am/7734699/,67.0,548.0,,,2026-03-12,10:50:43,False
boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7734853,Fresno State Bulldogs vs. Boise State Broncos,Fresno State Bulldogs,Boise State Broncos,2026-10-10,03:00,https://www.tickpick.com/buy-fresno-state-bulldogs-vs-boise-state-broncos-tickets-valley-childrens-stadium-10-10-26-3am/7734853/,,,,,2026-03-12,10:50:43,False
boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7734919,Washington State Cougars vs. Boise State Broncos,Washington State Cougars,Boise State Broncos,2026-10-24,03:00,https://www.tickpick.com/buy-washington-state-cougars-vs-boise-state-broncos-tickets-gesa-field-at-martin-stadium-10-24-26-3am/7734919/,100.0,668.0,,,2026-03-12,10:50:43,False
boise-state-broncos-football,Boise State Broncos Football,https://www.tickpick.com/ncaa-football/boise-state-broncos-football-tickets/,7734701,Boise State Broncos vs. Texas State Bobcats,Boise State Broncos,Texas State Bobcats,2026-10-31,03:00,https://www.tickpick.com/buy-boise-state-broncos-vs-texas-state-bobcats-tickets-albertsons-stadium-10-31-26-3am/7734701/,46.0,548.0,,,2026-03-12,10:50:43,False
