id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,startDateEastern,dayOfWeek,kickoffTimeStr
401760365,2025,2,regular,2025-09-06 04:00:00+00:00,True,False,False,False,,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,,,,,,16,Sacramento State,fcs,Big Sky,,,,,,,,,2025-09-06,Saturday,
401760364,2025,2,regular,2025-09-06 04:00:00+00:00,True,False,False,False,,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,,,,,,2458,Northern Colorado,fcs,Big Sky,,,,,,,,,2025-09-06,Saturday,
401760367,2025,2,regular,2025-09-06 04:00:00+00:00,True,False,False,False,,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,,,,,,2460,Northern Iowa,fcs,MVFC,,,,,,,,,2025-09-06,Saturday,
401757230,2025,2,regular,2025-09-06 04:00:00+00:00,True,False,False,False,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,,,,,,2534,Sam Houston,fbs,Conference USA,,,,,,,,,2025-09-06,Saturday,
401752693,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,,,,,,23,San José State,fbs,Mountain West,,,,,,,,,2025-09-06,Saturday,12:00 PM
401757227,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,True,,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,,,,,,2335,Liberty,fbs,Conference USA,,,,,,,,,2025-09-06,Saturday,12:00 PM
401756885,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,,,,,,2309,Kent State,fbs,Mid-American,,,,,,,,,2025-09-06,Saturday,12:00 PM
401754621,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,,,,,,2837,East Texas A&M,fcs,Southland,,,,,,,,,2025-09-06,Saturday,12:00 PM
401754618,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,,,,,,41,UConn,fbs,FBS Independents,,,,,,,,,2025-09-06,Saturday,12:00 PM
401754529,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,,,,,,2117,Central Michigan,fbs,Mid-American,,,,,,,,,2025-09-06,Saturday,12:00 PM
401754525,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3735,Gerald J. Ford Stadium,2567,SMU,fbs,ACC,,,,,,239,Baylor,fbs,Big 12,,,,,,,,,2025-09-06,Saturday,12:00 PM
401754524,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,,,,,,258,Virginia,fbs,ACC,,,,,,,,,2025-09-06,Saturday,12:00 PM
401752825,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,,,,,,356,Illinois,fbs,Big Ten,,,,,,,,,2025-09-06,Saturday,12:00 PM
401752822,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,,,,,,2294,Iowa,fbs,Big Ten,,,,,,,,,2025-09-06,Saturday,12:00 PM
401752813,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,,,,,,2466,Northwestern State,fcs,Southland,,,,,,,,,2025-09-06,Saturday,12:00 PM
401752812,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,,,,,,338,Kennesaw State,fbs,Conference USA,,,,,,,,,2025-09-06,Saturday,12:00 PM
401752811,2025,2,regular,2025-09-06 16:00:00+00:00,False,False,False,False,,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,,,,,,2229,Florida International,fbs,Conference USA,,,,,,,,,2025-09-06,Saturday,12:00 PM
401752694,2025,2,regular,2025-09-06 16:45:00+00:00,False,False,False,False,,3795,Kyle Field,245,Texas A&M,fbs,SEC,,,,,,328,Utah State,fbs,Mountain West,,,,,,,,,2025-09-06,Saturday,12:45 PM
401762462,2025,2,regular,2025-09-06 18:00:00+00:00,False,False,False,False,,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,,,,,,47,Howard,fcs,MEAC,,,,,,,,,2025-09-06,Saturday,2:00 PM
401754620,2025,2,regular,2025-09-06 18:00:00+00:00,False,False,False,False,,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,,,,,,2717,Western Carolina,fcs,Southern,,,,,,,,,2025-09-06,Saturday,2:00 PM
401762458,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,True,,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,,,,,,5,UAB,fbs,American Athletic,,,,,,,,,2025-09-06,Saturday,3:30 PM
401752685,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3917,Sanford Stadium,61,Georgia,fbs,SEC,,,,,,2046,Austin Peay,fcs,UAC,,,,,,,,,2025-09-06,Saturday,3:30 PM
401762461,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,,,,,,249,North Texas,fbs,American Athletic,,,,,,,,,2025-09-06,Saturday,3:30 PM
401752689,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3838,Memorial Stadium,142,Missouri,fbs,SEC,,,,,,2305,Kansas,fbs,Big 12,,,,,,,,,2025-09-06,Saturday,3:30 PM
401761603,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3604,Alamodome,2636,UTSA,fbs,American Athletic,,,,,,326,Texas State,fbs,Sun Belt,,,,,,,,,2025-09-06,Saturday,3:30 PM
401752686,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,True,,3683,Kroger Field,96,Kentucky,fbs,SEC,,,,,,145,Ole Miss,fbs,SEC,,,,,,,,,2025-09-06,Saturday,3:30 PM
401762794,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,,,,,,2598,St. Francis (PA),fcs,NEC,,,,,,,,,2025-09-06,Saturday,3:30 PM
401762816,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,Mid-American,,,,,,2803,Bryant,fcs,CAA,,,,,,,,,2025-09-06,Saturday,3:30 PM
401761596,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,,,,,,2815,Lindenwood,fcs,Big South-OVC,,,,,,,,,2025-09-06,Saturday,3:30 PM
401754637,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,,,,,,2653,Troy,fbs,Sun Belt,,,,,,,,,2025-09-06,Saturday,3:30 PM
401752824,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3626,Autzen Stadium,2483,Oregon,fbs,Big Ten,,,,,,197,Oklahoma State,fbs,Big 12,,,,,,,,,2025-09-06,Saturday,3:30 PM
401756881,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3726,Folsom Field,38,Colorado,fbs,Big 12,,,,,,48,Delaware,fbs,Conference USA,,,,,,,,,2025-09-06,Saturday,3:30 PM
401752937,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,,,,,,278,Fresno State,fbs,Mountain West,,,,,,,,,2025-09-06,Saturday,3:30 PM
401752818,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,,,,,,193,Miami (OH),fbs,Mid-American,,,,,,,,,2025-09-06,Saturday,3:30 PM
401756880,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,,,,,,189,Bowling Green,fbs,Mid-American,,,,,,,,,2025-09-06,Saturday,3:30 PM
401754622,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,,,,,,2241,Gardner-Webb,fcs,Big South-OVC,,,,,,,,,2025-09-06,Saturday,3:30 PM
401752692,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,,,,,,2193,East Tennessee State,fcs,Southern,,,,,,,,,2025-09-06,Saturday,3:30 PM
401752815,2025,2,regular,2025-09-06 19:30:00+00:00,False,False,False,False,,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,,,,,,2755,Grambling,fcs,SWAC,,,,,,,,,2025-09-06,Saturday,3:30 PM
401752820,2025,2,regular,2025-09-06 20:00:00+00:00,False,False,False,False,,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,,,,,,2393,Middle Tennessee,fbs,Conference USA,,,,,,,,,2025-09-06,Saturday,4:00 PM
401756883,2025,2,regular,2025-09-06 20:00:00+00:00,False,False,False,False,,3876,Peden Stadium,195,Ohio,fbs,Mid-American,,,,,,277,West Virginia,fbs,Big 12,,,,,,,,,2025-09-06,Saturday,4:00 PM
401752684,2025,2,regular,2025-09-06 20:15:00+00:00,False,False,False,False,,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,,,,,,58,South Florida,fbs,American Athletic,,,,,,,,,2025-09-06,Saturday,4:15 PM
401752682,2025,2,regular,2025-09-06 21:00:00+00:00,False,False,True,False,,3983,War Memorial Stadium (AR),8,Arkansas,fbs,SEC,,,,,,2032,Arkansas State,fbs,Sun Belt,,,,,,,,,2025-09-06,Saturday,5:00 PM
401761602,2025,2,regular,2025-09-06 21:00:00+00:00,False,False,False,False,,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Sun Belt,,,,,,2296,Jackson State,fcs,SWAC,,,,,,,,,2025-09-06,Saturday,5:00 PM
401761599,2025,2,regular,2025-09-06 22:00:00+00:00,False,False,False,False,,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,,,,,,2428,North Carolina Central,fcs,MEAC,,,,,,,,,2025-09-06,Saturday,6:00 PM
401762460,2025,2,regular,2025-09-06 22:00:00+00:00,False,False,False,False,,3715,FAU Stadium,2226,Florida Atlantic,fbs,American Athletic,,,,,,50,Florida A&M,fcs,SWAC,,,,,,,,,2025-09-06,Saturday,6:00 PM
401762459,2025,2,regular,2025-09-06 22:00:00+00:00,False,False,False,False,,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,,,,,,2097,Campbell,fcs,CAA,,,,,,,,,2025-09-06,Saturday,6:00 PM
401756887,2025,2,regular,2025-09-06 22:00:00+00:00,False,False,False,False,,587,Rice-Eccles Stadium,254,Utah,fbs,Big 12,,,,,,13,Cal Poly,fcs,Big Sky,,,,,,,,,2025-09-06,Saturday,6:00 PM
401754530,2025,2,regular,2025-09-06 22:00:00+00:00,False,False,False,False,,3831,California Memorial Stadium,25,California,fbs,ACC,,,,,,2640,Texas Southern,fcs,SWAC,,,,,,,,,2025-09-06,Saturday,6:00 PM
401757228,2025,2,regular,2025-09-06 22:00:00+00:00,False,False,False,False,,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,,,,,,2623,Missouri State,fbs,Conference USA,,,,,,,,,2025-09-06,Saturday,6:00 PM
401756882,2025,2,regular,2025-09-06 23:00:00+00:00,False,False,False,False,,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,,,,,,349,Army,fbs,American Athletic,,,,,,,,,2025-09-06,Saturday,7:00 PM
401754527,2025,2,regular,2025-09-06 23:00:00+00:00,False,False,False,False,,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,,,,,,153,North Carolina,fbs,ACC,,,,,,,,,2025-09-06,Saturday,7:00 PM
401757232,2025,2,regular,2025-09-06 23:00:00+00:00,False,False,False,False,,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,,,,,,98,Western Kentucky,fbs,Conference USA,,,,,,,,,2025-09-06,Saturday,7:00 PM
401754641,2025,2,regular,2025-09-06 23:00:00+00:00,False,False,False,False,,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,,,,,,2065,Bethune-Cookman,fcs,SWAC,,,,,,,,,2025-09-06,Saturday,7:00 PM
401756886,2025,2,regular,2025-09-06 23:00:00+00:00,False,False,False,False,,3652,FBC Mortgage Stadium,2116,UCF,fbs,Big 12,,,,,,2448,North Carolina A&T,fcs,CAA,,,,,,,,,2025-09-06,Saturday,7:00 PM
401756884,2025,2,regular,2025-09-06 23:00:00+00:00,False,False,False,False,,3895,Rice Stadium,242,Rice,fbs,American Athletic,,,,,,248,Houston,fbs,Big 12,,,,,,,,,2025-09-06,Saturday,7:00 PM
401762795,2025,2,regular,2025-09-06 23:00:00+00:00,False,False,False,False,,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,,,,,,2341,Long Island University,fcs,NEC,,,,,,,,,2025-09-06,Saturday,7:00 PM
401761601,2025,2,regular,2025-09-06 23:00:00+00:00,False,False,False,False,,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,,,,,,2655,Tulane,fbs,American Athletic,,,,,,,,,2025-09-06,Saturday,7:00 PM
401752691,2025,2,regular,2025-09-06 23:00:00+00:00,False,False,False,False,,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,,,,,,2569,South Carolina State,fcs,MEAC,,,,,,,,,2025-09-06,Saturday,7:00 PM
401761598,2025,2,regular,2025-09-06 23:00:00+00:00,False,False,False,False,,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,,,,,,235,Memphis,fbs,American Athletic,,,,,,,,,2025-09-06,Saturday,7:00 PM
401752688,2025,2,regular,2025-09-06 23:30:00+00:00,False,False,False,False,,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,,,,,,9,Arizona State,fbs,Big 12,,,,,,,,,2025-09-06,Saturday,7:30 PM
401752683,2025,2,regular,2025-09-06 23:30:00+00:00,False,False,False,False,,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,,,,,,2050,Ball State,fbs,Mid-American,,,,,,,,,2025-09-06,Saturday,7:30 PM
401752687,2025,2,regular,2025-09-06 23:30:00+00:00,False,False,False,False,,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,,,,,,2348,Louisiana Tech,fbs,Conference USA,,,,,,,,,2025-09-06,Saturday,7:30 PM
401752690,2025,2,regular,2025-09-06 23:30:00+00:00,False,False,False,False,,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,,,,,,130,Michigan,fbs,Big Ten,,,,,,,,,2025-09-06,Saturday,7:30 PM
401761597,2025,2,regular,2025-09-06 23:30:00+00:00,False,False,False,False,,3654,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,,,,,,2127,Charleston Southern,fcs,Big South-OVC,,,,,,,,,2025-09-06,Saturday,7:30 PM
401752810,2025,2,regular,2025-09-06 23:30:00+00:00,False,False,False,False,,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,,,,,,2006,Akron,fbs,Mid-American,,,,,,,,,2025-09-06,Saturday,7:30 PM
401752695,2025,2,regular,2025-09-06 23:30:00+00:00,False,False,False,False,,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,,,,,,238,Vanderbilt,fbs,SEC,,,,,,,,,2025-09-06,Saturday,7:30 PM
401752814,2025,2,regular,2025-09-06 23:30:00+00:00,False,False,False,False,,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,,,,,,290,Georgia Southern,fbs,Sun Belt,,,,,,,,,2025-09-06,Saturday,7:30 PM
401752816,2025,2,regular,2025-09-06 23:30:00+00:00,False,False,False,False,,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,,,,,,103,Boston College,fbs,ACC,,,,,,,,,2025-09-06,Saturday,7:30 PM
401752819,2025,2,regular,2025-09-06 23:30:00+00:00,False,False,False,False,,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,,,,,,79,Southern Illinois,fcs,MVFC,,,,,,,,,2025-09-06,Saturday,7:30 PM
401752681,2025,2,regular,2025-09-06 23:45:00+00:00,False,False,False,False,,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,,,,,,2433,UL Monroe,fbs,Sun Belt,,,,,,,,,2025-09-06,Saturday,7:45 PM
401761600,2025,2,regular,2025-09-07 00:00:00+00:00,False,False,False,False,,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,,,,,,2377,McNeese,fcs,Southland,,,,,,,,,2025-09-06,Saturday,8:00 PM
401752823,2025,2,regular,2025-09-07 00:00:00+00:00,False,False,False,False,,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,,,,,,26,UCLA,fbs,Big Ten,,,,,,,,,2025-09-06,Saturday,8:00 PM
401757231,2025,2,regular,2025-09-07 01:00:00+00:00,False,False,False,False,,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,,,,,,2630,UT Martin,fcs,Big South-OVC,,,,,,,,,2025-09-06,Saturday,9:00 PM
401757229,2025,2,regular,2025-09-07 01:00:00+00:00,False,False,False,False,,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,Conference USA,,,,,,202,Tulsa,fbs,American Athletic,,,,,,,,,2025-09-06,Saturday,9:00 PM
401756879,2025,2,regular,2025-09-07 02:00:00+00:00,False,False,False,False,,3619,Arizona Stadium,12,Arizona,fbs,Big 12,,,,,,2692,Weber State,fcs,Big Sky,,,,,,,,,2025-09-06,Saturday,10:00 PM
401754526,2025,2,regular,2025-09-07 02:15:00+00:00,False,False,False,False,,3801,LaVell Edwards Stadium,252,BYU,fbs,Big 12,,,,,,24,Stanford,fbs,ACC,,,,,,,,,2025-09-06,Saturday,10:15 PM
401752948,2025,2,regular,2025-09-07 02:15:00+00:00,False,False,False,False,,3820,Gesa Field,265,Washington State,fbs,Pac-12,,,,,,21,San Diego State,fbs,Mountain West,,,,,,,,,2025-09-06,Saturday,10:15 PM
401752821,2025,2,regular,2025-09-07 03:00:00+00:00,False,False,False,False,,3765,Husky Stadium,264,Washington,fbs,Big Ten,,,,,,302,UC Davis,fcs,Big Sky,,,,,,,,,2025-09-06,Saturday,11:00 PM
401754531,2025,3,regular,2025-09-11 23:30:00+00:00,False,False,False,True,,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,,,,,,152,NC State,fbs,ACC,,,,,,,,,2025-09-11,Thursday,7:30 PM
401752837,2025,3,regular,2025-09-12 04:00:00+00:00,True,False,False,False,,1056,Rose Bowl,26,UCLA,fbs,Big Ten,,,,,,167,New Mexico,fbs,Mountain West,,,,,,,,,2025-09-12,Friday,
401752836,2025,3,regular,2025-09-12 04:00:00+00:00,True,False,False,False,,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,,,,,,282,Indiana State,fcs,MVFC,,,,,,,,,2025-09-12,Friday,
401754532,2025,3,regular,2025-09-12 23:00:00+00:00,False,False,False,False,,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,,,,,,2142,Colgate,fcs,Patriot,,,,,,,,,2025-09-12,Friday,7:00 PM
401756893,2025,3,regular,2025-09-12 23:30:00+00:00,False,False,False,True,,4728,TDECU Stadium,248,Houston,fbs,Big 12,,,,,,38,Colorado,fbs,Big 12,,,,,,,,,2025-09-12,Friday,7:30 PM
401756888,2025,3,regular,2025-09-13 01:00:00+00:00,False,False,False,True,,3619,Arizona Stadium,12,Arizona,fbs,Big 12,,,,,,2306,Kansas State,fbs,Big 12,,,,,,,,,2025-09-12,Friday,9:00 PM
401760369,2025,3,regular,2025-09-13 04:00:00+00:00,True,False,False,False,,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,,,,,,2582,Southern,fcs,SWAC,,,,,,,,,2025-09-13,Saturday,
401757258,2025,3,regular,2025-09-13 04:00:00+00:00,True,False,False,False,,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,,,,,,2393,Middle Tennessee,fbs,Conference USA,,,,,,,,,2025-09-13,Saturday,
401760370,2025,3,regular,2025-09-13 04:00:00+00:00,True,False,False,False,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,,,,,,2502,Portland State,fcs,Big Sky,,,,,,,,,2025-09-13,Saturday,
401752704,2025,3,regular,2025-09-13 04:00:00+00:00,True,False,False,True,,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,,,,,,238,Vanderbilt,fbs,SEC,,,,,,,,,2025-09-13,Saturday,
401752700,2025,3,regular,2025-09-13 04:00:00+00:00,True,False,False,True,,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,,,,,,8,Arkansas,fbs,SEC,,,,,,,,,2025-09-13,Saturday,
401752703,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,False,False,,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,,,,,,201,Oklahoma,fbs,SEC,,,,,,,,,2025-09-13,Saturday,12:00 PM
401754623,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,False,True,,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,,,,,,228,Clemson,fbs,ACC,,,,,,,,,2025-09-13,Saturday,12:00 PM
401754619,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,False,False,,3923,Scott Stadium,258,Virginia,fbs,ACC,,,,,,2729,William & Mary,fcs,CAA,,,,,,,,,2025-09-13,Saturday,12:00 PM
401752839,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,False,False,,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,,,,,,2117,Central Michigan,fbs,Mid-American,,,,,,,,,2025-09-13,Saturday,12:00 PM
401752838,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,False,False,,3665,SECU Stadium,120,Maryland,fbs,Big Ten,,,,,,119,Towson,fcs,CAA,,,,,,,,,2025-09-13,Saturday,12:00 PM
401752831,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,True,True,,5960,Lanny and Sharon Martin Stadium,77,Northwestern,fbs,Big Ten,,,,,,2483,Oregon,fbs,Big Ten,,,,,,,,,2025-09-13,Saturday,12:00 PM
401752828,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,False,False,,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,,,,,,2277,Houston Christian,fcs,Southland,,,,,,,,,2025-09-13,Saturday,12:00 PM
401752696,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,False,False,,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,,,,,,275,Wisconsin,fbs,Big Ten,,,,,,,,,2025-09-13,Saturday,12:00 PM
401762817,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,False,True,,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,,,,,,2084,Buffalo,fbs,Mid-American,,,,,,,,,2025-09-13,Saturday,12:00 PM
401761608,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,False,False,,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,,,,,,235,Memphis,fbs,American Athletic,,,,,,,,,2025-09-13,Saturday,12:00 PM
401756891,2025,3,regular,2025-09-13 16:00:00+00:00,False,False,False,False,,4727,McLane Stadium,239,Baylor,fbs,Big 12,,,,,,2535,Samford,fcs,Southern,,,,,,,,,2025-09-13,Saturday,12:00 PM
401752697,2025,3,regular,2025-09-13 16:45:00+00:00,False,False,False,False,,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,,,,,,6,South Alabama,fbs,Sun Belt,,,,,,,,,2025-09-13,Saturday,12:45 PM
401762818,2025,3,regular,2025-09-13 18:00:00+00:00,False,False,False,False,,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,,,,,,160,New Hampshire,fcs,CAA,,,,,,,,,2025-09-13,Saturday,2:00 PM
401757168,2025,3,regular,2025-09-13 19:00:00+00:00,False,False,False,False,,3695,Delaware Stadium,48,Delaware,fbs,Conference USA,,,,,,41,UConn,fbs,FBS Independents,,,,,,,,,2025-09-13,Saturday,3:00 PM
401754639,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,3787,Kenan Stadium,153,North Carolina,fbs,ACC,,,,,,257,Richmond,fcs,Patriot,,,,,,,,,2025-09-13,Saturday,3:30 PM
401762467,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,3604,Alamodome,2636,UTSA,fbs,American Athletic,,,,,,2916,Incarnate Word,fcs,Southland,,,,,,,,,2025-09-13,Saturday,3:30 PM
401756892,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,,,,,,2466,Northwestern State,fcs,Southland,,,,,,,,,2025-09-13,Saturday,3:30 PM
401752832,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,True,,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,,,,,,30,USC,fbs,Big Ten,,,,,,,,,2025-09-13,Saturday,3:30 PM
401752833,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,,,,,,2450,Norfolk State,fcs,MEAC,,,,,,,,,2025-09-13,Saturday,3:30 PM
401762819,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,,,,,,2415,Morgan State,fcs,MEAC,,,,,,,,,2025-09-13,Saturday,3:30 PM
401754638,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,,,,,,221,Pittsburgh,fbs,ACC,,,,,,,,,2025-09-13,Saturday,3:30 PM
401752705,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,True,,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,,,,,,61,Georgia,fbs,SEC,,,,,,,,,2025-09-13,Saturday,3:30 PM
401752834,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,,,,,,2754,Youngstown State,fcs,MVFC,,,,,,,,,2025-09-13,Saturday,3:30 PM
401752835,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,,,,,,222,Villanova,fcs,CAA,,,,,,,,,2025-09-13,Saturday,3:30 PM
401752938,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,,,,,,204,Oregon State,fbs,Pac-12,,,,,,,,,2025-09-13,Saturday,3:30 PM
401752949,2025,3,regular,2025-09-13 19:30:00+00:00,False,False,False,False,,3825,DATCU Stadium,249,North Texas,fbs,American Athletic,,,,,,265,Washington State,fbs,Pac-12,,,,,,,,,2025-09-13,Saturday,3:30 PM
